loan_id,customer_id,cluster
L0029706,C023882,C2
L0029707,C023883,C1
L0029708,C023884,C2
L0029709,C023885,C2
L0029710,C023886,C3
L0029711,C023886,C3
L0029712,C023887,C2
L0029713,C023888,C3
L0029714,C023888,C3
L0029715,C023889,C1
L0029716,C023890,C2
L0029717,C023891,C2
L0029718,C023892,C2
L0029719,C023893,C3
L0029720,C023893,C3
L0029721,C023893,C3
L0029722,C023894,C4
L0029723,C023895,C2
L0029724,C023896,C1
L0029725,C023897,C2
L0029726,C023898,C1
L0029727,C023899,C1
L0029728,C023900,C1
L0029729,C023901,C2
L0029730,C023902,C1
L0029731,C023903,C1
L0029732,C023904,C4
L0029733,C023905,C1
L0029734,C023906,C2
L0029735,C023907,C1
L0029736,C023908,C1
L0029737,C023909,C2
L0029738,C023910,C3
L0029739,C023910,C3
L0029740,C023910,C3
L0029741,C023911,C4
L0029742,C023912,C1
L0029743,C023912,C1
L0029744,C023913,C3
L0029745,C023913,C3
L0029746,C023914,C4
L0029747,C023915,C3
L0029748,C023915,C3
L0029749,C023916,C2
L0029750,C023917,C3
L0029751,C023917,C3
L0029752,C023918,C2
L0029753,C023919,C2
L0029754,C023920,C1
L0029755,C023921,C1
L0029756,C023922,C2
L0029757,C023923,C4
L0029758,C023924,C2
L0029759,C023925,C2
L0029760,C023926,C2
L0029761,C023927,C2
L0029762,C023928,C2
L0029763,C023929,C1
L0029764,C023930,C2
L0029765,C023931,C2
L0029766,C023932,C2
L0029767,C023933,C2
L0029768,C023934,C2
L0029769,C023934,C2
L0029770,C023935,C1
L0029771,C023936,C1
L0029772,C023937,C3
L0029773,C023937,C3
L0029774,C023937,C3
L0029775,C023938,C3
L0029776,C023938,C3
L0029777,C023939,C2
L0029778,C023940,C2
L0029779,C023941,C1
L0029780,C023942,C1
L0029781,C023943,C1
L0029782,C023944,C4
L0029783,C023945,C2
L0029784,C023946,C1
L0029785,C023947,C2
L0029786,C023948,C2
L0029787,C023949,C3
L0029788,C023949,C3
L0029789,C023950,C3
L0029790,C023950,C3
L0029791,C023950,C3
L0029792,C023951,C1
L0029793,C023952,C3
L0029794,C023952,C3
L0029795,C023952,C3
L0029796,C023953,C1
L0029797,C023954,C3
L0029798,C023954,C3
L0029799,C023955,C2
L0029800,C023956,C2
L0029801,C023957,C2
L0029802,C023958,C2
L0029803,C023959,C2
L0029804,C023960,C2
L0029805,C023961,C3
L0029806,C023961,C3
L0029807,C023962,C2
L0029808,C023963,C3
L0029809,C023963,C3
L0029810,C023963,C3
L0029811,C023964,C1
L0029812,C023965,C2
L0029813,C023966,C1
L0029814,C023967,C1
L0029815,C023968,C1
L0029816,C023969,C3
L0029817,C023969,C3
L0029818,C023970,C4
L0029819,C023971,C2
L0029820,C023972,C1
L0029821,C023973,C1
L0029822,C023974,C2
L0029823,C023975,C2
L0029824,C023976,C3
L0029825,C023976,C3
L0029826,C023977,C2
L0029827,C023978,C1
L0029828,C023979,C2
L0029829,C023980,C2
L0029830,C023981,C1
L0029831,C023982,C3
L0029832,C023982,C3
L0029833,C023983,C2
L0029834,C023984,C2
L0029835,C023985,C4
L0029836,C023986,C4
L0029837,C023987,C2
L0029838,C023988,C2
L0029839,C023988,C2
L0029840,C023989,C2
L0029841,C023990,C2
L0029842,C023991,C2
L0029843,C023992,C3
L0029844,C023992,C3
L0029845,C023993,C2
L0029846,C023994,C1
L0029847,C023995,C4
L0029848,C023995,C4
L0029849,C023996,C2
L0029850,C023997,C3
L0029851,C023997,C3
L0029852,C023998,C4
L0029853,C023999,C1
L0029854,C024000,C4
L0029855,C024001,C2
L0029856,C024002,C2
L0029857,C024003,C3
L0029858,C024003,C3
L0029859,C024003,C3
L0029860,C024004,C3
L0029861,C024004,C3
L0029862,C024005,C1
L0029863,C024006,C2
L0029864,C024007,C2
L0029865,C024008,C2
L0029866,C024009,C2
L0029867,C024009,C2
L0029868,C024010,C2
L0029869,C024011,C1
L0029870,C024012,C1
L0029871,C024012,C1
L0029872,C024013,C1
L0029873,C024014,C1
L0029874,C024015,C1
L0029875,C024016,C4
L0029876,C024017,C1
L0029877,C024018,C2
L0029878,C024019,C2
L0029879,C024020,C2
L0029880,C024021,C1
L0029881,C024021,C1
L0029882,C024022,C3
L0029883,C024022,C3
L0029884,C024023,C2
L0029885,C024024,C2
L0029886,C024025,C1
L0029887,C024026,C2
L0029888,C024027,C2
L0029889,C024028,C4
L0029890,C024029,C1
L0029891,C024030,C2
L0029892,C024031,C2
L0029893,C024032,C1
L0029894,C024033,C1
L0029895,C024034,C2
L0029896,C024035,C2
L0029897,C024036,C2
L0029898,C024037,C3
L0029899,C024037,C3
L0029900,C024038,C1
L0029901,C024039,C2
L0029902,C024040,C2
L0029903,C024041,C3
L0029904,C024041,C3
L0029905,C024042,C2
L0029906,C024043,C2
L0029907,C024044,C2
L0029908,C024045,C3
L0029909,C024045,C3
L0029910,C024046,C1
L0029911,C024047,C2
L0029912,C024048,C2
L0029913,C024049,C4
L0029914,C024050,C2
L0029915,C024051,C2
L0029916,C024052,C2
L0029917,C024053,C2
L0029918,C024054,C1
L0029919,C024055,C2
L0029920,C024055,C2
L0029921,C024056,C2
L0029922,C024057,C2
L0029923,C024058,C3
L0029924,C024058,C3
L0029925,C024059,C2
L0029926,C024060,C1
L0029927,C024061,C4
L0029928,C024062,C2
L0029929,C024063,C1
L0029930,C024063,C1
L0029931,C024064,C2
L0029932,C024065,C2
L0029933,C024066,C2
L0029934,C024067,C2
L0029935,C024068,C2
L0029936,C024069,C2
L0029937,C024070,C2
L0029938,C024071,C2
L0029939,C024072,C1
L0029940,C024072,C1
L0029941,C024073,C2
L0029942,C024073,C2
L0029943,C024074,C2
L0029944,C024075,C2
L0029945,C024076,C2
L0029946,C024077,C2
L0029947,C024078,C2
L0029948,C024079,C4
L0029949,C024079,C4
L0029950,C024080,C2
L0029951,C024081,C2
L0029952,C024082,C1
L0029953,C024083,C2
L0029954,C024084,C2
L0029955,C024085,C2
L0029956,C024086,C2
L0029957,C024087,C1
L0029958,C024088,C2
L0029959,C024089,C2
L0029960,C024090,C2
L0029961,C024091,C2
L0029962,C024091,C2
L0029963,C024092,C4
L0029964,C024093,C2
L0029965,C024094,C2
L0029966,C024095,C4
L0029967,C024095,C4
L0029968,C024096,C2
L0029969,C024097,C2
L0029970,C024098,C3
L0029971,C024098,C3
L0029972,C024099,C2
L0029973,C024100,C1
L0029974,C024101,C4
L0029975,C024102,C3
L0029976,C024102,C3
L0029977,C024103,C4
L0029978,C024104,C2
L0029979,C024105,C1
L0029980,C024105,C1
L0029981,C024106,C4
L0029982,C024107,C2
L0029983,C024108,C4
L0029984,C024109,C2
L0029985,C024110,C2
L0029986,C024111,C1
L0029987,C024112,C2
L0029988,C024113,C2
L0029989,C024114,C1
L0029990,C024115,C4
L0029991,C024116,C1
L0029992,C024117,C2
L0029993,C024118,C1
L0029994,C024119,C2
L0029995,C024120,C1
L0029996,C024121,C2
L0029997,C024122,C2
L0029998,C024123,C2
L0029999,C024124,C2
L0030000,C024125,C1
L0030001,C024126,C1
L0030002,C024127,C2
L0030003,C024128,C2
L0030004,C024129,C1
L0030005,C024130,C2
L0030006,C024131,C1
L0030007,C024132,C4
L0030008,C024133,C2
L0030009,C024134,C4
L0030010,C024135,C2
L0030011,C024136,C4
L0030012,C024137,C2
L0030013,C024138,C2
L0030014,C024139,C2
L0030015,C024140,C2
L0030016,C024141,C2
L0030017,C024141,C2
L0030018,C024142,C2
L0030019,C024143,C1
L0030020,C024144,C4
L0030021,C024145,C3
L0030022,C024145,C3
L0030023,C024146,C2
L0030024,C024147,C2
L0030025,C024148,C2
L0030026,C024149,C2
L0030027,C024150,C2
L0030028,C024151,C2
L0030029,C024152,C4
L0030030,C024153,C4
L0030031,C024154,C1
L0030032,C024155,C1
L0030033,C024156,C1
L0030034,C024157,C2
L0030035,C024158,C3
L0030036,C024158,C3
L0030037,C024159,C2
L0030038,C024160,C1
L0030039,C024161,C1
L0030040,C024161,C1
L0030041,C024162,C1
L0030042,C024163,C1
L0030043,C024164,C2
L0030044,C024164,C2
L0030045,C024165,C2
L0030046,C024166,C2
L0030047,C024167,C2
L0030048,C024168,C1
L0030049,C024169,C2
L0030050,C024170,C2
L0030051,C024171,C1
L0030052,C024172,C2
L0030053,C024173,C1
L0030054,C024174,C1
L0030055,C024175,C2
L0030056,C024176,C2
L0030057,C024177,C2
L0030058,C024178,C3
L0030059,C024178,C3
L0030060,C024179,C3
L0030061,C024179,C3
L0030062,C024180,C3
L0030063,C024180,C3
L0030064,C024181,C1
L0030065,C024182,C1
L0030066,C024183,C1
L0030067,C024184,C1
L0030068,C024185,C2
L0030069,C024186,C2
L0030070,C024187,C2
L0030071,C024188,C3
L0030072,C024188,C3
L0030073,C024188,C3
L0030074,C024189,C4
L0030075,C024190,C3
L0030076,C024190,C3
L0030077,C024191,C2
L0030078,C024192,C2
L0030079,C024193,C2
L0030080,C024194,C3
L0030081,C024194,C3
L0030082,C024195,C1
L0030083,C024196,C2
L0030084,C024197,C1
L0030085,C024198,C1
L0030086,C024199,C2
L0030087,C024200,C1
L0030088,C024201,C1
L0030089,C024202,C2
L0030090,C024203,C2
L0030091,C024203,C2
L0030092,C024204,C2
L0030093,C024205,C2
L0030094,C024206,C2
L0030095,C024207,C2
L0030096,C024208,C3
L0030097,C024208,C3
L0030098,C024208,C3
L0030099,C024209,C3
L0030100,C024209,C3
L0030101,C024209,C3
L0030102,C024210,C2
L0030103,C024211,C2
L0030104,C024212,C1
L0030105,C024213,C2
L0030106,C024213,C2
L0030107,C024214,C1
L0030108,C024215,C3
L0030109,C024215,C3
L0030110,C024215,C3
L0030111,C024216,C1
L0030112,C024217,C2
L0030113,C024218,C4
L0030114,C024219,C2
L0030115,C024220,C2
L0030116,C024221,C2
L0030117,C024222,C2
L0030118,C024223,C2
L0030119,C024224,C1
L0030120,C024225,C1
L0030121,C024225,C1
L0030122,C024226,C3
L0030123,C024226,C3
L0030124,C024227,C1
L0030125,C024228,C2
L0030126,C024229,C2
L0030127,C024230,C2
L0030128,C024231,C2
L0030129,C024232,C2
L0030130,C024233,C1
L0030131,C024234,C2
L0030132,C024235,C3
L0030133,C024235,C3
L0030134,C024236,C3
L0030135,C024236,C3
L0030136,C024237,C1
L0030137,C024238,C2
L0030138,C024239,C2
L0030139,C024240,C2
L0030140,C024241,C1
L0030141,C024242,C4
L0030142,C024243,C4
L0030143,C024244,C2
L0030144,C024245,C3
L0030145,C024245,C3
L0030146,C024246,C1
L0030147,C024247,C2
L0030148,C024248,C2
L0030149,C024249,C1
L0030150,C024250,C2
L0030151,C024251,C2
L0030152,C024252,C2
L0030153,C024253,C3
L0030154,C024253,C3
L0030155,C024253,C3
L0030156,C024254,C3
L0030157,C024254,C3
L0030158,C024255,C2
L0030159,C024256,C2
L0030160,C024257,C2
L0030161,C024258,C1
L0030162,C024259,C1
L0030163,C024260,C2
L0030164,C024261,C1
L0030165,C024262,C2
L0030166,C024263,C1
L0030167,C024264,C4
L0030168,C024265,C1
L0030169,C024266,C1
L0030170,C024267,C1
L0030171,C024268,C3
L0030172,C024268,C3
L0030173,C024269,C2
L0030174,C024270,C2
L0030175,C024271,C1
L0030176,C024272,C1
L0030177,C024273,C2
L0030178,C024274,C2
L0030179,C024275,C2
L0030180,C024276,C4
L0030181,C024277,C3
L0030182,C024277,C3
L0030183,C024278,C1
L0030184,C024279,C3
L0030185,C024279,C3
L0030186,C024279,C3
L0030187,C024280,C3
L0030188,C024280,C3
L0030189,C024281,C3
L0030190,C024281,C3
L0030191,C024282,C2
L0030192,C024283,C1
L0030193,C024284,C2
L0030194,C024285,C2
L0030195,C024286,C1
L0030196,C024287,C2
L0030197,C024287,C2
L0030198,C024288,C2
L0030199,C024288,C2
L0030200,C024289,C2
L0030201,C024290,C2
L0030202,C024291,C2
L0030203,C024291,C2
L0030204,C024292,C3
L0030205,C024292,C3
L0030206,C024293,C2
L0030207,C024294,C2
L0030208,C024295,C4
L0030209,C024296,C2
L0030210,C024297,C1
L0030211,C024298,C2
L0030212,C024299,C4
L0030213,C024300,C2
L0030214,C024301,C2
L0030215,C024302,C3
L0030216,C024302,C3
L0030217,C024302,C3
L0030218,C024303,C2
L0030219,C024304,C2
L0030220,C024304,C2
L0030221,C024305,C2
L0030222,C024306,C2
L0030223,C024307,C2
L0030224,C024308,C3
L0030225,C024308,C3
L0030226,C024309,C1
L0030227,C024310,C2
L0030228,C024311,C2
L0030229,C024312,C4
L0030230,C024313,C1
L0030231,C024314,C1
L0030232,C024315,C1
L0030233,C024316,C2
L0030234,C024317,C3
L0030235,C024317,C3
L0030236,C024318,C3
L0030237,C024318,C3
L0030238,C024318,C3
L0030239,C024319,C1
L0030240,C024320,C1
L0030241,C024321,C2
L0030242,C024321,C2
L0030243,C024322,C3
L0030244,C024322,C3
L0030245,C024323,C1
L0030246,C024324,C2
L0030247,C024325,C3
L0030248,C024325,C3
L0030249,C024326,C3
L0030250,C024326,C3
L0030251,C024327,C2
L0030252,C024328,C2
L0030253,C024329,C2
L0030254,C024330,C1
L0030255,C024331,C3
L0030256,C024331,C3
L0030257,C024332,C2
L0030258,C024333,C3
L0030259,C024333,C3
L0030260,C024333,C3
L0030261,C024334,C2
L0030262,C024335,C1
L0030263,C024336,C1
L0030264,C024337,C3
L0030265,C024337,C3
L0030266,C024338,C1
L0030267,C024339,C3
L0030268,C024339,C3
L0030269,C024340,C1
L0030270,C024341,C2
L0030271,C024342,C2
L0030272,C024343,C2
L0030273,C024344,C1
L0030274,C024345,C2
L0030275,C024346,C1
L0030276,C024347,C1
L0030277,C024347,C1
L0030278,C024348,C3
L0030279,C024348,C3
L0030280,C024348,C3
L0030281,C024349,C2
L0030282,C024350,C2
L0030283,C024350,C2
L0030284,C024351,C3
L0030285,C024351,C3
L0030286,C024352,C3
L0030287,C024352,C3
L0030288,C024352,C3
L0030289,C024353,C2
L0030290,C024354,C1
L0030291,C024354,C1
L0030292,C024355,C2
L0030293,C024356,C3
L0030294,C024356,C3
L0030295,C024357,C2
L0030296,C024358,C4
L0030297,C024359,C2
L0030298,C024360,C1
L0030299,C024361,C2
L0030300,C024361,C2
L0030301,C024362,C2
L0030302,C024363,C2
L0030303,C024364,C1
L0030304,C024365,C1
L0030305,C024366,C2
L0030306,C024367,C1
L0030307,C024368,C2
L0030308,C024369,C2
L0030309,C024370,C2
L0030310,C024371,C1
L0030311,C024372,C1
L0030312,C024373,C4
L0030313,C024374,C3
L0030314,C024374,C3
L0030315,C024374,C3
L0030316,C024375,C4
L0030317,C024375,C4
L0030318,C024376,C3
L0030319,C024376,C3
L0030320,C024377,C2
L0030321,C024378,C3
L0030322,C024378,C3
L0030323,C024378,C3
L0030324,C024379,C2
L0030325,C024380,C2
L0030326,C024380,C2
L0030327,C024381,C2
L0030328,C024382,C4
L0030329,C024383,C2
L0030330,C024384,C1
L0030331,C024385,C2
L0030332,C024386,C2
L0030333,C024387,C1
L0030334,C024388,C2
L0030335,C024389,C2
L0030336,C024390,C1
L0030337,C024391,C3
L0030338,C024391,C3
L0030339,C024391,C3
L0030340,C024392,C2
L0030341,C024393,C2
L0030342,C024394,C2
L0030343,C024395,C2
L0030344,C024396,C2
L0030345,C024397,C2
L0030346,C024398,C4
L0030347,C024398,C4
L0030348,C024399,C2
L0030349,C024400,C1
L0030350,C024401,C2
L0030351,C024402,C3
L0030352,C024402,C3
L0030353,C024403,C1
L0030354,C024404,C3
L0030355,C024404,C3
L0030356,C024405,C3
L0030357,C024405,C3
L0030358,C024406,C1
L0030359,C024407,C2
L0030360,C024408,C1
L0030361,C024409,C1
L0030362,C024410,C1
L0030363,C024411,C4
L0030364,C024412,C3
L0030365,C024412,C3
L0030366,C024413,C1
L0030367,C024414,C1
L0030368,C024415,C1
L0030369,C024416,C2
L0030370,C024417,C2
L0030371,C024418,C2
L0030372,C024419,C1
L0030373,C024419,C1
L0030374,C024420,C2
L0030375,C024421,C4
L0030376,C024421,C4
L0030377,C024422,C2
L0030378,C024423,C2
L0030379,C024424,C2
L0030380,C024425,C2
L0030381,C024426,C1
L0030382,C024427,C1
L0030383,C024428,C2
L0030384,C024429,C2
L0030385,C024430,C2
L0030386,C024431,C2
L0030387,C024432,C3
L0030388,C024432,C3
L0030389,C024432,C3
L0030390,C024433,C2
L0030391,C024434,C2
L0030392,C024435,C2
L0030393,C024436,C1
L0030394,C024437,C3
L0030395,C024437,C3
L0030396,C024438,C3
L0030397,C024438,C3
L0030398,C024439,C1
L0030399,C024440,C2
L0030400,C024441,C2
L0030401,C024442,C2
L0030402,C024443,C3
L0030403,C024443,C3
L0030404,C024444,C2
L0030405,C024445,C2
L0030406,C024446,C2
L0030407,C024447,C2
L0030408,C024448,C2
L0030409,C024449,C2
L0030410,C024450,C2
L0030411,C024451,C4
L0030412,C024452,C4
L0030413,C024452,C4
L0030414,C024453,C4
L0030415,C024454,C1
L0030416,C024455,C1
L0030417,C024456,C1
L0030418,C024457,C2
L0030419,C024458,C2
L0030420,C024459,C1
L0030421,C024460,C2
L0030422,C024461,C1
L0030423,C024461,C1
L0030424,C024462,C4
L0030425,C024462,C4
L0030426,C024463,C1
L0030427,C024464,C2
L0030428,C024465,C2
L0030429,C024466,C1
L0030430,C024467,C2
L0030431,C024468,C2
L0030432,C024469,C2
L0030433,C024470,C1
L0030434,C024471,C4
L0030435,C024472,C2
L0030436,C024473,C2
L0030437,C024474,C1
L0030438,C024475,C2
L0030439,C024476,C2
L0030440,C024477,C2
L0030441,C024477,C2
L0030442,C024478,C4
L0030443,C024479,C1
L0030444,C024480,C2
L0030445,C024481,C1
L0030446,C024482,C2
L0030447,C024483,C2
L0030448,C024484,C3
L0030449,C024484,C3
L0030450,C024484,C3
L0030451,C024485,C3
L0030452,C024485,C3
L0030453,C024486,C4
L0030454,C024487,C3
L0030455,C024487,C3
L0030456,C024488,C2
L0030457,C024489,C2
L0030458,C024490,C2
L0030459,C024491,C2
L0030460,C024492,C2
L0030461,C024493,C1
L0030462,C024494,C2
L0030463,C024495,C4
L0030464,C024496,C1
L0030465,C024497,C1
L0030466,C024498,C2
L0030467,C024499,C4
L0030468,C024500,C2
L0030469,C024501,C1
L0030470,C024502,C2
L0030471,C024503,C2
L0030472,C024504,C3
L0030473,C024504,C3
L0030474,C024505,C1
L0030475,C024506,C2
L0030476,C024507,C1
L0030477,C024508,C2
L0030478,C024509,C1
L0030479,C024510,C1
L0030480,C024510,C1
L0030481,C024511,C2
L0030482,C024512,C3
L0030483,C024512,C3
L0030484,C024513,C2
L0030485,C024514,C1
L0030486,C024515,C2
L0030487,C024516,C1
L0030488,C024517,C3
L0030489,C024517,C3
L0030490,C024518,C2
L0030491,C024519,C2
L0030492,C024520,C2
L0030493,C024521,C1
L0030494,C024522,C1
L0030495,C024523,C2
L0030496,C024524,C1
L0030497,C024525,C2
L0030498,C024526,C1
L0030499,C024527,C1
L0030500,C024528,C2
L0030501,C024529,C2
L0030502,C024530,C2
L0030503,C024530,C2
L0030504,C024531,C2
L0030505,C024532,C1
L0030506,C024533,C2
L0030507,C024534,C2
L0030508,C024535,C1
L0030509,C024536,C2
L0030510,C024537,C2
L0030511,C024538,C2
L0030512,C024539,C2
L0030513,C024540,C2
L0030514,C024540,C2
L0030515,C024541,C2
L0030516,C024541,C2
L0030517,C024542,C3
L0030518,C024542,C3
L0030519,C024543,C2
L0030520,C024543,C2
L0030521,C024544,C1
L0030522,C024544,C1
L0030523,C024545,C3
L0030524,C024545,C3
L0030525,C024546,C3
L0030526,C024546,C3
L0030527,C024546,C3
L0030528,C024547,C3
L0030529,C024547,C3
L0030530,C024548,C2
L0030531,C024549,C4
L0030532,C024550,C2
L0030533,C024551,C1
L0030534,C024552,C2
L0030535,C024553,C2
L0030536,C024554,C2
L0030537,C024555,C2
L0030538,C024556,C1
L0030539,C024557,C2
L0030540,C024557,C2
L0030541,C024558,C4
L0030542,C024559,C1
L0030543,C024560,C2
L0030544,C024561,C4
L0030545,C024562,C4
L0030546,C024562,C4
L0030547,C024563,C2
L0030548,C024564,C3
L0030549,C024564,C3
L0030550,C024564,C3
L0030551,C024565,C2
L0030552,C024566,C2
L0030553,C024567,C3
L0030554,C024567,C3
L0030555,C024568,C1
L0030556,C024568,C1
L0030557,C024569,C2
L0030558,C024570,C2
L0030559,C024571,C2
L0030560,C024572,C1
L0030561,C024573,C1
L0030562,C024574,C1
L0030563,C024575,C2
L0030564,C024576,C2
L0030565,C024577,C2
L0030566,C024578,C2
L0030567,C024579,C2
L0030568,C024580,C2
L0030569,C024581,C2
L0030570,C024582,C2
L0030571,C024583,C2
L0030572,C024584,C1
L0030573,C024585,C2
L0030574,C024586,C1
L0030575,C024587,C2
L0030576,C024588,C2
L0030577,C024589,C3
L0030578,C024589,C3
L0030579,C024589,C3
L0030580,C024590,C2
L0030581,C024591,C2
L0030582,C024592,C1
L0030583,C024593,C3
L0030584,C024593,C3
L0030585,C024594,C2
L0030586,C024595,C2
L0030587,C024596,C2
L0030588,C024597,C2
L0030589,C024598,C1
L0030590,C024599,C3
L0030591,C024599,C3
L0030592,C024600,C2
L0030593,C024601,C1
L0030594,C024602,C2
L0030595,C024603,C4
L0030596,C024604,C2
L0030597,C024605,C2
L0030598,C024606,C1
L0030599,C024606,C1
L0030600,C024607,C2
L0030601,C024608,C2
L0030602,C024609,C1
L0030603,C024610,C3
L0030604,C024610,C3
L0030605,C024611,C3
L0030606,C024611,C3
L0030607,C024612,C2
L0030608,C024613,C3
L0030609,C024613,C3
L0030610,C024614,C2
L0030611,C024614,C2
L0030612,C024615,C2
L0030613,C024616,C2
L0030614,C024617,C1
L0030615,C024618,C2
L0030616,C024619,C2
L0030617,C024620,C3
L0030618,C024620,C3
L0030619,C024620,C3
L0030620,C024621,C1
L0030621,C024622,C2
L0030622,C024622,C2
L0030623,C024623,C2
L0030624,C024624,C2
L0030625,C024625,C2
L0030626,C024626,C2
L0030627,C024627,C1
L0030628,C024628,C1
L0030629,C024629,C2
L0030630,C024630,C2
L0030631,C024630,C2
L0030632,C024631,C2
L0030633,C024632,C2
L0030634,C024633,C2
L0030635,C024634,C2
L0030636,C024635,C2
L0030637,C024636,C2
L0030638,C024637,C2
L0030639,C024638,C4
L0030640,C024639,C3
L0030641,C024639,C3
L0030642,C024640,C4
L0030643,C024641,C2
L0030644,C024642,C2
L0030645,C024643,C2
L0030646,C024644,C4
L0030647,C024645,C3
L0030648,C024645,C3
L0030649,C024646,C2
L0030650,C024647,C1
L0030651,C024648,C2
L0030652,C024649,C2
L0030653,C024650,C3
L0030654,C024650,C3
L0030655,C024651,C2
L0030656,C024652,C4
L0030657,C024653,C4
L0030658,C024654,C1
L0030659,C024655,C2
L0030660,C024656,C2
L0030661,C024656,C2
L0030662,C024657,C1
L0030663,C024658,C1
L0030664,C024659,C1
L0030665,C024660,C1
L0030666,C024661,C1
L0030667,C024662,C2
L0030668,C024663,C2
L0030669,C024664,C4
L0030670,C024665,C4
L0030671,C024666,C2
L0030672,C024667,C4
L0030673,C024668,C2
L0030674,C024669,C2
L0030675,C024670,C2
L0030676,C024671,C2
L0030677,C024672,C3
L0030678,C024672,C3
L0030679,C024673,C1
L0030680,C024674,C1
L0030681,C024675,C2
L0030682,C024676,C2
L0030683,C024677,C1
L0030684,C024678,C2
L0030685,C024679,C1
L0030686,C024680,C2
L0030687,C024681,C1
L0030688,C024682,C1
L0030689,C024682,C1
L0030690,C024683,C2
L0030691,C024684,C2
L0030692,C024685,C3
L0030693,C024685,C3
L0030694,C024686,C1
L0030695,C024687,C2
L0030696,C024688,C1
L0030697,C024689,C2
L0030698,C024690,C3
L0030699,C024690,C3
L0030700,C024691,C3
L0030701,C024691,C3
L0030702,C024691,C3
L0030703,C024692,C3
L0030704,C024692,C3
L0030705,C024692,C3
L0030706,C024693,C2
L0030707,C024694,C2
L0030708,C024695,C3
L0030709,C024695,C3
L0030710,C024696,C1
L0030711,C024697,C4
L0030712,C024698,C2
L0030713,C024699,C1
L0030714,C024700,C2
L0030715,C024701,C3
L0030716,C024701,C3
L0030717,C024702,C1
L0030718,C024702,C1
L0030719,C024703,C3
L0030720,C024703,C3
L0030721,C024704,C2
L0030722,C024704,C2
L0030723,C024705,C4
L0030724,C024706,C3
L0030725,C024706,C3
L0030726,C024706,C3
L0030727,C024707,C2
L0030728,C024708,C2
L0030729,C024709,C1
L0030730,C024710,C2
L0030731,C024710,C2
L0030732,C024711,C2
L0030733,C024712,C3
L0030734,C024712,C3
L0030735,C024712,C3
L0030736,C024713,C1
L0030737,C024714,C2
L0030738,C024715,C2
L0030739,C024716,C1
L0030740,C024717,C2
L0030741,C024718,C3
L0030742,C024718,C3
L0030743,C024719,C2
L0030744,C024720,C1
L0030745,C024721,C2
L0030746,C024722,C4
L0030747,C024723,C2
L0030748,C024724,C1
L0030749,C024725,C2
L0030750,C024725,C2
L0030751,C024726,C1
L0030752,C024726,C1
L0030753,C024727,C2
L0030754,C024728,C1
L0030755,C024729,C2
L0030756,C024730,C3
L0030757,C024730,C3
L0030758,C024731,C2
L0030759,C024732,C2
L0030760,C024733,C3
L0030761,C024733,C3
L0030762,C024733,C3
L0030763,C024734,C3
L0030764,C024734,C3
L0030765,C024734,C3
L0030766,C024735,C2
L0030767,C024736,C2
L0030768,C024737,C3
L0030769,C024737,C3
L0030770,C024738,C1
L0030771,C024739,C2
L0030772,C024740,C3
L0030773,C024740,C3
L0030774,C024741,C1
L0030775,C024742,C4
L0030776,C024743,C1
L0030777,C024744,C2
L0030778,C024744,C2
L0030779,C024745,C2
L0030780,C024746,C2
L0030781,C024747,C1
L0030782,C024748,C1
L0030783,C024749,C2
L0030784,C024750,C2
L0030785,C024751,C2
L0030786,C024752,C2
L0030787,C024752,C2
L0030788,C024753,C3
L0030789,C024753,C3
L0030790,C024754,C3
