loan_id,customer_id,segment
L0023852,C019182,1. BNPL (all grades)
L0023853,C019183,1. BNPL (all grades)
L0023854,C019183,3. Personal Mid (C)
L0023855,C019184,1. BNPL (all grades)
L0023856,C019185,2. Personal Prime (A-B)
L0023857,C019186,2. Personal Prime (A-B)
L0023858,C019186,1. BNPL (all grades)
L0023859,C019187,2. Personal Prime (A-B)
L0023860,C019188,1. BNPL (all grades)
L0023861,C019189,5. SME Prime (A-B)
L0023862,C019190,1. BNPL (all grades)
L0023863,C019191,2. Personal Prime (A-B)
L0023864,C019192,1. BNPL (all grades)
L0023865,C019193,4. Personal Subprime (D-E)
L0023866,C019194,3. Personal Mid (C)
L0023867,C019195,1. BNPL (all grades)
L0023868,C019196,1. BNPL (all grades)
L0023869,C019197,1. BNPL (all grades)
L0023870,C019198,3. Personal Mid (C)
L0023871,C019199,2. Personal Prime (A-B)
L0023872,C019200,2. Personal Prime (A-B)
L0023873,C019201,1. BNPL (all grades)
L0023874,C019202,6. SME Non-prime (C-D-E)
L0023875,C019203,1. BNPL (all grades)
L0023876,C019204,6. SME Non-prime (C-D-E)
L0023877,C019205,6. SME Non-prime (C-D-E)
L0023878,C019206,1. BNPL (all grades)
L0023879,C019207,1. BNPL (all grades)
L0023880,C019208,3. Personal Mid (C)
L0023881,C019209,2. Personal Prime (A-B)
L0023882,C019209,2. Personal Prime (A-B)
L0023883,C019210,1. BNPL (all grades)
L0023884,C019211,3. Personal Mid (C)
L0023885,C019211,1. BNPL (all grades)
L0023886,C019212,5. SME Prime (A-B)
L0023887,C019212,5. SME Prime (A-B)
L0023888,C019212,1. BNPL (all grades)
L0023889,C019213,1. BNPL (all grades)
L0023890,C019213,3. Personal Mid (C)
L0023891,C019214,1. BNPL (all grades)
L0023892,C019215,1. BNPL (all grades)
L0023893,C019216,2. Personal Prime (A-B)
L0023894,C019216,1. BNPL (all grades)
L0023895,C019217,2. Personal Prime (A-B)
L0023896,C019218,1. BNPL (all grades)
L0023897,C019219,5. SME Prime (A-B)
L0023898,C019220,1. BNPL (all grades)
L0023899,C019221,3. Personal Mid (C)
L0023900,C019222,5. SME Prime (A-B)
L0023901,C019223,2. Personal Prime (A-B)
L0023902,C019223,2. Personal Prime (A-B)
L0023903,C019223,1. BNPL (all grades)
L0023904,C019224,6. SME Non-prime (C-D-E)
L0023905,C019225,2. Personal Prime (A-B)
L0023906,C019226,1. BNPL (all grades)
L0023907,C019226,6. SME Non-prime (C-D-E)
L0023908,C019227,4. Personal Subprime (D-E)
L0023909,C019228,6. SME Non-prime (C-D-E)
L0023910,C019229,1. BNPL (all grades)
L0023911,C019230,4. Personal Subprime (D-E)
L0023912,C019231,2. Personal Prime (A-B)
L0023913,C019232,1. BNPL (all grades)
L0023914,C019233,3. Personal Mid (C)
L0023915,C019234,4. Personal Subprime (D-E)
L0023916,C019235,6. SME Non-prime (C-D-E)
L0023917,C019236,2. Personal Prime (A-B)
L0023918,C019237,4. Personal Subprime (D-E)
L0023919,C019238,5. SME Prime (A-B)
L0023920,C019239,1. BNPL (all grades)
L0023921,C019239,3. Personal Mid (C)
L0023922,C019239,1. BNPL (all grades)
L0023923,C019240,6. SME Non-prime (C-D-E)
L0023924,C019240,1. BNPL (all grades)
L0023925,C019240,1. BNPL (all grades)
L0023926,C019241,4. Personal Subprime (D-E)
L0023927,C019242,2. Personal Prime (A-B)
L0023928,C019242,1. BNPL (all grades)
L0023929,C019243,3. Personal Mid (C)
L0023930,C019244,1. BNPL (all grades)
L0023931,C019244,3. Personal Mid (C)
L0023932,C019244,1. BNPL (all grades)
L0023933,C019245,4. Personal Subprime (D-E)
L0023934,C019246,1. BNPL (all grades)
L0023935,C019247,1. BNPL (all grades)
L0023936,C019248,5. SME Prime (A-B)
L0023937,C019249,1. BNPL (all grades)
L0023938,C019250,4. Personal Subprime (D-E)
L0023939,C019251,2. Personal Prime (A-B)
L0023940,C019252,2. Personal Prime (A-B)
L0023941,C019253,4. Personal Subprime (D-E)
L0023942,C019254,3. Personal Mid (C)
L0023943,C019255,4. Personal Subprime (D-E)
L0023944,C019255,4. Personal Subprime (D-E)
L0023945,C019256,1. BNPL (all grades)
L0023946,C019257,5. SME Prime (A-B)
L0023947,C019258,1. BNPL (all grades)
L0023948,C019259,2. Personal Prime (A-B)
L0023949,C019260,4. Personal Subprime (D-E)
L0023950,C019260,4. Personal Subprime (D-E)
L0023951,C019261,1. BNPL (all grades)
L0023952,C019262,5. SME Prime (A-B)
L0023953,C019263,3. Personal Mid (C)
L0023954,C019264,4. Personal Subprime (D-E)
L0023955,C019265,6. SME Non-prime (C-D-E)
L0023956,C019266,1. BNPL (all grades)
L0023957,C019267,2. Personal Prime (A-B)
L0023958,C019268,1. BNPL (all grades)
L0023959,C019268,6. SME Non-prime (C-D-E)
L0023960,C019269,6. SME Non-prime (C-D-E)
L0023961,C019270,2. Personal Prime (A-B)
L0023962,C019271,2. Personal Prime (A-B)
L0023963,C019272,1. BNPL (all grades)
L0023964,C019272,4. Personal Subprime (D-E)
L0023965,C019273,4. Personal Subprime (D-E)
L0023966,C019274,5. SME Prime (A-B)
L0023967,C019275,1. BNPL (all grades)
L0023968,C019276,6. SME Non-prime (C-D-E)
L0023969,C019277,5. SME Prime (A-B)
L0023970,C019278,1. BNPL (all grades)
L0023971,C019279,3. Personal Mid (C)
L0023972,C019280,5. SME Prime (A-B)
L0023973,C019280,1. BNPL (all grades)
L0023974,C019281,2. Personal Prime (A-B)
L0023975,C019282,1. BNPL (all grades)
L0023976,C019283,1. BNPL (all grades)
L0023977,C019284,2. Personal Prime (A-B)
L0023978,C019285,1. BNPL (all grades)
L0023979,C019286,6. SME Non-prime (C-D-E)
L0023980,C019287,3. Personal Mid (C)
L0023981,C019288,3. Personal Mid (C)
L0023982,C019288,1. BNPL (all grades)
L0023983,C019289,2. Personal Prime (A-B)
L0023984,C019290,4. Personal Subprime (D-E)
L0023985,C019290,1. BNPL (all grades)
L0023986,C019291,1. BNPL (all grades)
L0023987,C019292,2. Personal Prime (A-B)
L0023988,C019293,2. Personal Prime (A-B)
L0023989,C019294,3. Personal Mid (C)
L0023990,C019294,3. Personal Mid (C)
L0023991,C019295,1. BNPL (all grades)
L0023992,C019296,4. Personal Subprime (D-E)
L0023993,C019297,1. BNPL (all grades)
L0023994,C019298,1. BNPL (all grades)
L0023995,C019299,2. Personal Prime (A-B)
L0023996,C019300,6. SME Non-prime (C-D-E)
L0023997,C019300,3. Personal Mid (C)
L0023998,C019301,3. Personal Mid (C)
L0023999,C019302,1. BNPL (all grades)
L0024000,C019303,1. BNPL (all grades)
L0024001,C019304,1. BNPL (all grades)
L0024002,C019305,4. Personal Subprime (D-E)
L0024003,C019305,1. BNPL (all grades)
L0024004,C019306,6. SME Non-prime (C-D-E)
L0024005,C019307,1. BNPL (all grades)
L0024006,C019308,1. BNPL (all grades)
L0024007,C019309,1. BNPL (all grades)
L0024008,C019310,1. BNPL (all grades)
L0024009,C019311,5. SME Prime (A-B)
L0024010,C019312,1. BNPL (all grades)
L0024011,C019313,6. SME Non-prime (C-D-E)
L0024012,C019314,4. Personal Subprime (D-E)
L0024013,C019315,1. BNPL (all grades)
L0024014,C019315,3. Personal Mid (C)
L0024015,C019316,3. Personal Mid (C)
L0024016,C019317,1. BNPL (all grades)
L0024017,C019318,6. SME Non-prime (C-D-E)
L0024018,C019319,6. SME Non-prime (C-D-E)
L0024019,C019320,5. SME Prime (A-B)
L0024020,C019321,3. Personal Mid (C)
L0024021,C019322,1. BNPL (all grades)
L0024022,C019323,6. SME Non-prime (C-D-E)
L0024023,C019324,4. Personal Subprime (D-E)
L0024024,C019325,3. Personal Mid (C)
L0024025,C019325,1. BNPL (all grades)
L0024026,C019325,6. SME Non-prime (C-D-E)
L0024027,C019326,4. Personal Subprime (D-E)
L0024028,C019327,6. SME Non-prime (C-D-E)
L0024029,C019328,2. Personal Prime (A-B)
L0024030,C019328,1. BNPL (all grades)
L0024031,C019329,3. Personal Mid (C)
L0024032,C019329,5. SME Prime (A-B)
L0024033,C019330,1. BNPL (all grades)
L0024034,C019331,6. SME Non-prime (C-D-E)
L0024035,C019331,6. SME Non-prime (C-D-E)
L0024036,C019332,5. SME Prime (A-B)
L0024037,C019333,2. Personal Prime (A-B)
L0024038,C019334,3. Personal Mid (C)
L0024039,C019335,2. Personal Prime (A-B)
L0024040,C019336,1. BNPL (all grades)
L0024041,C019337,2. Personal Prime (A-B)
L0024042,C019338,1. BNPL (all grades)
L0024043,C019338,1. BNPL (all grades)
L0024044,C019339,5. SME Prime (A-B)
L0024045,C019339,6. SME Non-prime (C-D-E)
L0024046,C019340,1. BNPL (all grades)
L0024047,C019341,5. SME Prime (A-B)
L0024048,C019342,6. SME Non-prime (C-D-E)
L0024049,C019343,4. Personal Subprime (D-E)
L0024050,C019343,1. BNPL (all grades)
L0024051,C019343,4. Personal Subprime (D-E)
L0024052,C019344,1. BNPL (all grades)
L0024053,C019344,6. SME Non-prime (C-D-E)
L0024054,C019345,6. SME Non-prime (C-D-E)
L0024055,C019345,1. BNPL (all grades)
L0024056,C019346,1. BNPL (all grades)
L0024057,C019347,2. Personal Prime (A-B)
L0024058,C019348,1. BNPL (all grades)
L0024059,C019349,3. Personal Mid (C)
L0024060,C019350,1. BNPL (all grades)
L0024061,C019350,4. Personal Subprime (D-E)
L0024062,C019351,1. BNPL (all grades)
L0024063,C019352,2. Personal Prime (A-B)
L0024064,C019353,1. BNPL (all grades)
L0024065,C019354,1. BNPL (all grades)
L0024066,C019355,6. SME Non-prime (C-D-E)
L0024067,C019356,4. Personal Subprime (D-E)
L0024068,C019357,6. SME Non-prime (C-D-E)
L0024069,C019358,3. Personal Mid (C)
L0024070,C019359,6. SME Non-prime (C-D-E)
L0024071,C019360,1. BNPL (all grades)
L0024072,C019361,6. SME Non-prime (C-D-E)
L0024073,C019362,3. Personal Mid (C)
L0024074,C019363,1. BNPL (all grades)
L0024075,C019364,2. Personal Prime (A-B)
L0024076,C019364,6. SME Non-prime (C-D-E)
L0024077,C019365,1. BNPL (all grades)
L0024078,C019366,5. SME Prime (A-B)
L0024079,C019366,3. Personal Mid (C)
L0024080,C019366,1. BNPL (all grades)
L0024081,C019367,2. Personal Prime (A-B)
L0024082,C019367,2. Personal Prime (A-B)
L0024083,C019368,1. BNPL (all grades)
L0024084,C019369,2. Personal Prime (A-B)
L0024085,C019369,1. BNPL (all grades)
L0024086,C019370,1. BNPL (all grades)
L0024087,C019371,1. BNPL (all grades)
L0024088,C019371,1. BNPL (all grades)
L0024089,C019372,2. Personal Prime (A-B)
L0024090,C019373,1. BNPL (all grades)
L0024091,C019374,4. Personal Subprime (D-E)
L0024092,C019375,2. Personal Prime (A-B)
L0024093,C019376,2. Personal Prime (A-B)
L0024094,C019377,4. Personal Subprime (D-E)
L0024095,C019378,5. SME Prime (A-B)
L0024096,C019379,2. Personal Prime (A-B)
L0024097,C019380,1. BNPL (all grades)
L0024098,C019381,1. BNPL (all grades)
L0024099,C019382,5. SME Prime (A-B)
L0024100,C019383,5. SME Prime (A-B)
L0024101,C019384,1. BNPL (all grades)
L0024102,C019385,1. BNPL (all grades)
L0024103,C019385,3. Personal Mid (C)
L0024104,C019385,3. Personal Mid (C)
L0024105,C019386,1. BNPL (all grades)
L0024106,C019387,1. BNPL (all grades)
L0024107,C019388,5. SME Prime (A-B)
L0024108,C019389,6. SME Non-prime (C-D-E)
L0024109,C019390,6. SME Non-prime (C-D-E)
L0024110,C019391,4. Personal Subprime (D-E)
L0024111,C019392,3. Personal Mid (C)
L0024112,C019393,2. Personal Prime (A-B)
L0024113,C019393,1. BNPL (all grades)
L0024114,C019394,1. BNPL (all grades)
L0024115,C019395,1. BNPL (all grades)
L0024116,C019396,1. BNPL (all grades)
L0024117,C019396,5. SME Prime (A-B)
L0024118,C019397,1. BNPL (all grades)
L0024119,C019398,6. SME Non-prime (C-D-E)
L0024120,C019399,5. SME Prime (A-B)
L0024121,C019400,4. Personal Subprime (D-E)
L0024122,C019401,2. Personal Prime (A-B)
L0024123,C019401,2. Personal Prime (A-B)
L0024124,C019402,4. Personal Subprime (D-E)
L0024125,C019403,1. BNPL (all grades)
L0024126,C019404,1. BNPL (all grades)
L0024127,C019405,4. Personal Subprime (D-E)
L0024128,C019406,2. Personal Prime (A-B)
L0024129,C019406,2. Personal Prime (A-B)
L0024130,C019406,2. Personal Prime (A-B)
L0024131,C019407,4. Personal Subprime (D-E)
L0024132,C019407,6. SME Non-prime (C-D-E)
L0024133,C019408,3. Personal Mid (C)
L0024134,C019408,3. Personal Mid (C)
L0024135,C019409,1. BNPL (all grades)
L0024136,C019409,1. BNPL (all grades)
L0024137,C019409,6. SME Non-prime (C-D-E)
L0024138,C019410,1. BNPL (all grades)
L0024139,C019411,1. BNPL (all grades)
L0024140,C019412,5. SME Prime (A-B)
L0024141,C019413,6. SME Non-prime (C-D-E)
L0024142,C019414,2. Personal Prime (A-B)
L0024143,C019414,2. Personal Prime (A-B)
L0024144,C019415,6. SME Non-prime (C-D-E)
L0024145,C019416,1. BNPL (all grades)
L0024146,C019416,1. BNPL (all grades)
L0024147,C019417,5. SME Prime (A-B)
L0024148,C019418,3. Personal Mid (C)
L0024149,C019419,1. BNPL (all grades)
L0024150,C019420,5. SME Prime (A-B)
L0024151,C019420,2. Personal Prime (A-B)
L0024152,C019421,2. Personal Prime (A-B)
L0024153,C019422,3. Personal Mid (C)
L0024154,C019423,1. BNPL (all grades)
L0024155,C019423,2. Personal Prime (A-B)
L0024156,C019424,4. Personal Subprime (D-E)
L0024157,C019425,4. Personal Subprime (D-E)
L0024158,C019426,6. SME Non-prime (C-D-E)
L0024159,C019427,1. BNPL (all grades)
L0024160,C019428,3. Personal Mid (C)
L0024161,C019428,3. Personal Mid (C)
L0024162,C019429,1. BNPL (all grades)
L0024163,C019430,4. Personal Subprime (D-E)
L0024164,C019431,3. Personal Mid (C)
L0024165,C019432,6. SME Non-prime (C-D-E)
L0024166,C019433,1. BNPL (all grades)
L0024167,C019434,2. Personal Prime (A-B)
L0024168,C019435,3. Personal Mid (C)
L0024169,C019436,2. Personal Prime (A-B)
L0024170,C019437,1. BNPL (all grades)
L0024171,C019438,4. Personal Subprime (D-E)
L0024172,C019439,1. BNPL (all grades)
L0024173,C019440,2. Personal Prime (A-B)
L0024174,C019441,1. BNPL (all grades)
L0024175,C019442,1. BNPL (all grades)
L0024176,C019442,2. Personal Prime (A-B)
L0024177,C019442,2. Personal Prime (A-B)
L0024178,C019443,2. Personal Prime (A-B)
L0024179,C019444,4. Personal Subprime (D-E)
L0024180,C019445,1. BNPL (all grades)
L0024181,C019446,3. Personal Mid (C)
L0024182,C019447,1. BNPL (all grades)
L0024183,C019447,3. Personal Mid (C)
L0024184,C019448,2. Personal Prime (A-B)
L0024185,C019449,6. SME Non-prime (C-D-E)
L0024186,C019450,6. SME Non-prime (C-D-E)
L0024187,C019451,1. BNPL (all grades)
L0024188,C019452,4. Personal Subprime (D-E)
L0024189,C019452,6. SME Non-prime (C-D-E)
L0024190,C019453,1. BNPL (all grades)
L0024191,C019454,4. Personal Subprime (D-E)
L0024192,C019455,5. SME Prime (A-B)
L0024193,C019455,1. BNPL (all grades)
L0024194,C019455,2. Personal Prime (A-B)
L0024195,C019456,1. BNPL (all grades)
L0024196,C019456,3. Personal Mid (C)
L0024197,C019457,2. Personal Prime (A-B)
L0024198,C019457,1. BNPL (all grades)
L0024199,C019458,1. BNPL (all grades)
L0024200,C019459,1. BNPL (all grades)
L0024201,C019460,4. Personal Subprime (D-E)
L0024202,C019461,4. Personal Subprime (D-E)
L0024203,C019462,3. Personal Mid (C)
L0024204,C019462,3. Personal Mid (C)
L0024205,C019463,1. BNPL (all grades)
L0024206,C019463,1. BNPL (all grades)
L0024207,C019464,2. Personal Prime (A-B)
L0024208,C019465,4. Personal Subprime (D-E)
L0024209,C019466,2. Personal Prime (A-B)
L0024210,C019467,3. Personal Mid (C)
L0024211,C019468,2. Personal Prime (A-B)
L0024212,C019469,3. Personal Mid (C)
L0024213,C019470,6. SME Non-prime (C-D-E)
L0024214,C019471,1. BNPL (all grades)
L0024215,C019472,3. Personal Mid (C)
L0024216,C019473,2. Personal Prime (A-B)
L0024217,C019474,1. BNPL (all grades)
L0024218,C019475,4. Personal Subprime (D-E)
L0024219,C019476,3. Personal Mid (C)
L0024220,C019477,6. SME Non-prime (C-D-E)
L0024221,C019478,6. SME Non-prime (C-D-E)
L0024222,C019479,1. BNPL (all grades)
L0024223,C019480,2. Personal Prime (A-B)
L0024224,C019481,1. BNPL (all grades)
L0024225,C019482,6. SME Non-prime (C-D-E)
L0024226,C019483,2. Personal Prime (A-B)
L0024227,C019484,2. Personal Prime (A-B)
L0024228,C019484,1. BNPL (all grades)
L0024229,C019485,4. Personal Subprime (D-E)
L0024230,C019486,2. Personal Prime (A-B)
L0024231,C019486,1. BNPL (all grades)
L0024232,C019487,2. Personal Prime (A-B)
L0024233,C019488,2. Personal Prime (A-B)
L0024234,C019489,1. BNPL (all grades)
L0024235,C019490,4. Personal Subprime (D-E)
L0024236,C019491,2. Personal Prime (A-B)
L0024237,C019492,5. SME Prime (A-B)
L0024238,C019493,1. BNPL (all grades)
L0024239,C019493,2. Personal Prime (A-B)
L0024240,C019494,2. Personal Prime (A-B)
L0024241,C019494,1. BNPL (all grades)
L0024242,C019495,6. SME Non-prime (C-D-E)
L0024243,C019496,1. BNPL (all grades)
L0024244,C019497,4. Personal Subprime (D-E)
L0024245,C019498,2. Personal Prime (A-B)
L0024246,C019499,2. Personal Prime (A-B)
L0024247,C019500,1. BNPL (all grades)
L0024248,C019501,4. Personal Subprime (D-E)
L0024249,C019502,1. BNPL (all grades)
L0024250,C019503,2. Personal Prime (A-B)
L0024251,C019504,2. Personal Prime (A-B)
L0024252,C019505,2. Personal Prime (A-B)
L0024253,C019505,3. Personal Mid (C)
L0024254,C019506,2. Personal Prime (A-B)
L0024255,C019507,6. SME Non-prime (C-D-E)
L0024256,C019508,2. Personal Prime (A-B)
L0024257,C019509,4. Personal Subprime (D-E)
L0024258,C019510,5. SME Prime (A-B)
L0024259,C019510,2. Personal Prime (A-B)
L0024260,C019511,4. Personal Subprime (D-E)
L0024261,C019512,3. Personal Mid (C)
L0024262,C019513,1. BNPL (all grades)
L0024263,C019514,1. BNPL (all grades)
L0024264,C019514,2. Personal Prime (A-B)
L0024265,C019515,1. BNPL (all grades)
L0024266,C019516,2. Personal Prime (A-B)
L0024267,C019517,4. Personal Subprime (D-E)
L0024268,C019518,4. Personal Subprime (D-E)
L0024269,C019519,1. BNPL (all grades)
L0024270,C019520,1. BNPL (all grades)
L0024271,C019521,1. BNPL (all grades)
L0024272,C019522,2. Personal Prime (A-B)
L0024273,C019523,1. BNPL (all grades)
L0024274,C019523,2. Personal Prime (A-B)
L0024275,C019523,1. BNPL (all grades)
L0024276,C019524,5. SME Prime (A-B)
L0024277,C019524,2. Personal Prime (A-B)
L0024278,C019525,4. Personal Subprime (D-E)
L0024279,C019526,1. BNPL (all grades)
L0024280,C019527,1. BNPL (all grades)
L0024281,C019528,1. BNPL (all grades)
L0024282,C019529,5. SME Prime (A-B)
L0024283,C019530,6. SME Non-prime (C-D-E)
L0024284,C019531,2. Personal Prime (A-B)
L0024285,C019532,4. Personal Subprime (D-E)
L0024286,C019533,2. Personal Prime (A-B)
L0024287,C019534,3. Personal Mid (C)
L0024288,C019535,1. BNPL (all grades)
L0024289,C019535,2. Personal Prime (A-B)
L0024290,C019536,1. BNPL (all grades)
L0024291,C019537,5. SME Prime (A-B)
L0024292,C019538,6. SME Non-prime (C-D-E)
L0024293,C019539,1. BNPL (all grades)
L0024294,C019540,6. SME Non-prime (C-D-E)
L0024295,C019541,4. Personal Subprime (D-E)
L0024296,C019542,2. Personal Prime (A-B)
L0024297,C019543,2. Personal Prime (A-B)
L0024298,C019544,2. Personal Prime (A-B)
L0024299,C019545,1. BNPL (all grades)
L0024300,C019546,2. Personal Prime (A-B)
L0024301,C019547,1. BNPL (all grades)
L0024302,C019547,6. SME Non-prime (C-D-E)
L0024303,C019548,1. BNPL (all grades)
L0024304,C019549,2. Personal Prime (A-B)
L0024305,C019550,1. BNPL (all grades)
L0024306,C019551,3. Personal Mid (C)
L0024307,C019552,5. SME Prime (A-B)
L0024308,C019553,4. Personal Subprime (D-E)
L0024309,C019554,1. BNPL (all grades)
L0024310,C019555,6. SME Non-prime (C-D-E)
L0024311,C019556,1. BNPL (all grades)
L0024312,C019557,1. BNPL (all grades)
L0024313,C019557,2. Personal Prime (A-B)
L0024314,C019558,1. BNPL (all grades)
L0024315,C019558,3. Personal Mid (C)
L0024316,C019558,2. Personal Prime (A-B)
L0024317,C019559,1. BNPL (all grades)
L0024318,C019560,6. SME Non-prime (C-D-E)
L0024319,C019560,6. SME Non-prime (C-D-E)
L0024320,C019561,1. BNPL (all grades)
L0024321,C019561,6. SME Non-prime (C-D-E)
L0024322,C019561,1. BNPL (all grades)
L0024323,C019562,5. SME Prime (A-B)
L0024324,C019562,1. BNPL (all grades)
L0024325,C019563,1. BNPL (all grades)
L0024326,C019563,4. Personal Subprime (D-E)
L0024327,C019564,1. BNPL (all grades)
L0024328,C019565,1. BNPL (all grades)
L0024329,C019566,4. Personal Subprime (D-E)
L0024330,C019566,4. Personal Subprime (D-E)
L0024331,C019567,1. BNPL (all grades)
L0024332,C019568,2. Personal Prime (A-B)
L0024333,C019569,1. BNPL (all grades)
L0024334,C019570,1. BNPL (all grades)
L0024335,C019570,2. Personal Prime (A-B)
L0024336,C019571,3. Personal Mid (C)
L0024337,C019572,2. Personal Prime (A-B)
L0024338,C019573,6. SME Non-prime (C-D-E)
L0024339,C019574,2. Personal Prime (A-B)
L0024340,C019575,6. SME Non-prime (C-D-E)
L0024341,C019576,1. BNPL (all grades)
L0024342,C019577,2. Personal Prime (A-B)
L0024343,C019578,5. SME Prime (A-B)
L0024344,C019579,5. SME Prime (A-B)
L0024345,C019579,2. Personal Prime (A-B)
L0024346,C019580,6. SME Non-prime (C-D-E)
L0024347,C019581,4. Personal Subprime (D-E)
L0024348,C019582,3. Personal Mid (C)
L0024349,C019583,5. SME Prime (A-B)
L0024350,C019584,2. Personal Prime (A-B)
L0024351,C019585,1. BNPL (all grades)
L0024352,C019586,5. SME Prime (A-B)
L0024353,C019587,2. Personal Prime (A-B)
L0024354,C019588,6. SME Non-prime (C-D-E)
L0024355,C019588,1. BNPL (all grades)
L0024356,C019589,3. Personal Mid (C)
L0024357,C019590,6. SME Non-prime (C-D-E)
L0024358,C019590,6. SME Non-prime (C-D-E)
L0024359,C019591,5. SME Prime (A-B)
L0024360,C019592,4. Personal Subprime (D-E)
L0024361,C019593,2. Personal Prime (A-B)
L0024362,C019594,6. SME Non-prime (C-D-E)
L0024363,C019594,3. Personal Mid (C)
L0024364,C019595,1. BNPL (all grades)
L0024365,C019596,1. BNPL (all grades)
L0024366,C019597,1. BNPL (all grades)
L0024367,C019598,2. Personal Prime (A-B)
