loan_id,customer_id,segment,product_type,obs_month,dpd_current,ews_score,band,is_behavioural_distress,recommended_action
L0038587,C031096,4. SME Prime (A-B),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0038636,C031135,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0038643,C031140,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0038848,C031298,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0039162,C031558,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0039182,C031573,6. Subprime BNPL (D-E),BNPL,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0039188,C031578,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0039325,C031681,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0039680,C031971,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0040108,C032307,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0040225,C032402,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0040347,C032504,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0040434,C032571,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0040682,C032777,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0040766,C032845,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0040821,C032890,5. SME Non-prime (C-E),SME,2026-03,15,0.0047,AMBER,0,watchlist / monitor monthly
L0040885,C032948,2. Personal Prime (A-B),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0040973,C033019,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0041017,C033056,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0041089,C033115,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0041349,C033318,4. SME Prime (A-B),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0041583,C033513,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0042033,C033875,3. Personal Non-prime (C-E),Personal,2026-03,15,0.0047,AMBER,0,watchlist / monitor monthly
L0042269,C034062,5. SME Non-prime (C-E),SME,2026-03,15,0.0047,AMBER,0,watchlist / monitor monthly
L0042609,C034337,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0042779,C034473,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0043070,C034705,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0043141,C034763,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0043142,C034763,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0043277,C034873,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0043320,C034905,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0043503,C035055,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0043607,C035142,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0043644,C035167,2. Personal Prime (A-B),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0043645,C035167,4. SME Prime (A-B),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0043711,C035218,4. SME Prime (A-B),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0043818,C035308,4. SME Prime (A-B),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0043859,C035343,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0043861,C035343,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0043977,C035438,2. Personal Prime (A-B),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0044019,C035474,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0044201,C035614,4. SME Prime (A-B),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0044662,C035999,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0045038,C036293,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0045054,C036306,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0045092,C036334,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0045328,C036528,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0045506,C036668,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0045600,C036744,1. BNPL (grade A-C),BNPL,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0045743,C036862,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0045873,C036960,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0045988,C037053,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0046007,C037070,3. Personal Non-prime (C-E),Personal,2026-03,15,0.0047,AMBER,0,watchlist / monitor monthly
L0046363,C037357,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0046419,C037404,1. BNPL (grade A-C),BNPL,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0046582,C037537,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0046583,C037537,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0046798,C037713,4. SME Prime (A-B),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0046989,C037870,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0047049,C037917,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0047431,C038223,4. SME Prime (A-B),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0047603,C038362,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0047637,C038390,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0047786,C038510,4. SME Prime (A-B),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0048167,C038830,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0048174,C038837,5. SME Non-prime (C-E),SME,2026-03,15,0.0047,AMBER,0,watchlist / monitor monthly
L0048343,C038979,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0048374,C039006,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0048897,C039426,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0049156,C039639,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0049527,C039941,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0049564,C039971,5. SME Non-prime (C-E),SME,2026-03,0,0.0047,AMBER,0,watchlist / monitor monthly
L0000113,C000095,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0000114,C000095,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0000159,C000133,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0000250,C000199,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0000408,C000325,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0000816,C000654,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0000884,C000712,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0000945,C000766,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0001004,C000817,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0001074,C000872,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0001305,C001054,2. Personal Prime (A-B),Personal,2026-03,15,0.0031,AMBER,0,watchlist / monitor monthly
L0001324,C001069,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0001443,C001167,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0001468,C001188,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0001529,C001233,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0001634,C001315,2. Personal Prime (A-B),Personal,2026-03,15,0.0031,AMBER,0,watchlist / monitor monthly
L0001636,C001317,5. SME Non-prime (C-E),SME,2026-03,15,0.0031,AMBER,0,watchlist / monitor monthly
L0001776,C001423,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0001785,C001430,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0001909,C001529,1. BNPL (grade A-C),BNPL,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0002285,C001836,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0002295,C001845,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0002343,C001881,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0002344,C001882,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0002348,C001886,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0002349,C001886,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0002416,C001935,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0002689,C002155,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0002720,C002178,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0002799,C002243,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0002956,C002372,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0002989,C002400,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0003008,C002417,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0003554,C002847,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0003561,C002854,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0003593,C002880,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0003674,C002949,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0003874,C003109,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0003890,C003120,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0003964,C003181,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0004011,C003222,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0004318,C003470,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0004375,C003517,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0004429,C003555,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0004462,C003584,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0004560,C003664,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0004566,C003670,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0004623,C003713,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0004679,C003756,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0004755,C003815,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0005584,C004480,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0005706,C004577,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0005709,C004580,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0006144,C004939,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0006578,C005283,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0006871,C005518,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0007113,C005715,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0007191,C005778,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0007335,C005892,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0007396,C005946,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0007397,C005946,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0007403,C005951,1. BNPL (grade A-C),BNPL,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0007549,C006076,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0007693,C006194,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0007999,C006429,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0008081,C006498,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0008201,C006593,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0008546,C006874,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0008669,C006975,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0008726,C007025,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0008773,C007063,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0008867,C007135,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0008875,C007142,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0009033,C007267,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0009468,C007628,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0009577,C007720,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0009602,C007740,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0010058,C008113,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0010097,C008145,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0010110,C008155,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0010111,C008155,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0010365,C008350,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0010842,C008722,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0010853,C008729,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0010868,C008739,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0010984,C008838,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0011137,C008963,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0011486,C009236,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0011550,C009285,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0011698,C009402,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0011807,C009485,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0012071,C009704,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0012384,C009965,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0012950,C010421,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0013077,C010525,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0013078,C010525,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0013138,C010576,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0013202,C010630,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0013247,C010665,3. Personal Non-prime (C-E),Personal,2026-03,15,0.0031,AMBER,0,watchlist / monitor monthly
L0013289,C010701,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0013321,C010725,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0013354,C010748,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0013382,C010773,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0013494,C010852,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0013615,C010950,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0013709,C011023,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0013742,C011049,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0013773,C011072,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0013778,C011077,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0013800,C011092,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0013941,C011209,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0014313,C011509,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0014504,C011669,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0014521,C011684,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0014616,C011759,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0014659,C011794,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0015045,C012104,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0015259,C012281,5. SME Non-prime (C-E),SME,2026-03,15,0.0031,AMBER,0,watchlist / monitor monthly
L0015324,C012334,3. Personal Non-prime (C-E),Personal,2026-03,15,0.0031,AMBER,0,watchlist / monitor monthly
L0015456,C012433,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0015476,C012448,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0015503,C012468,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0015833,C012724,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0015895,C012777,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0015958,C012827,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0015977,C012843,5. SME Non-prime (C-E),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0016231,C013045,2. Personal Prime (A-B),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0016325,C013120,4. SME Prime (A-B),SME,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
L0016374,C013163,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0031,AMBER,0,watchlist / monitor monthly
