customer_id,region_type,income_proxy_band,employment_type,age,first_time_borrower,credit_quality_indicator,acquisition_channel,cac
C014694,Urban,High,Self-employed,39,1,C,Digital ads,1237
C014695,Urban,High,Gig,30,1,B,Digital ads,1105
C014696,Urban,Low,Salaried,34,0,C,Digital ads,855
C014697,Rural,Mid,Informal,45,0,C,Partner-embedded,637
C014698,Rural,Mid,Salaried,30,0,B,Digital ads,1003
C014699,Urban,High,Salaried,39,0,B,Digital ads,1322
C014700,Semi-urban,Mid,Self-employed,23,1,E,Partner-embedded,832
C014701,Urban,Mid,Informal,33,1,D,Partner-embedded,1016
C014702,Urban,Mid,Salaried,26,0,B,Partner-embedded,671
C014703,Semi-urban,High,Salaried,23,0,C,Organic,180
C014704,Urban,Mid,Salaried,46,1,C,Referral,339
C014705,Rural,Mid,Gig,31,1,B,Digital ads,1109
C014706,Semi-urban,High,Salaried,27,0,D,Partner-embedded,715
C014707,Urban,Low,Salaried,23,0,D,Partner-embedded,561
C014708,Urban,High,Gig,36,0,D,DSA,982
C014709,Urban,Mid,Informal,25,0,B,DSA,904
C014710,Urban,Low,Gig,23,0,D,DSA,1169
C014711,Urban,Mid,Informal,25,1,D,Organic,117
C014712,Urban,High,Self-employed,28,1,B,Digital ads,1158
C014713,Semi-urban,Low,Salaried,26,1,D,Organic,255
C014714,Rural,Low,Gig,35,0,D,Digital ads,918
C014715,Rural,Low,Self-employed,29,0,D,Referral,259
C014716,Semi-urban,Mid,Gig,30,1,D,DSA,1121
C014717,Urban,High,Self-employed,31,0,A,Digital ads,1396
C014718,Urban,Mid,Salaried,45,0,D,Partner-embedded,743
C014719,Urban,Low,Self-employed,31,1,C,Digital ads,1357
C014720,Semi-urban,Mid,Self-employed,28,0,B,Partner-embedded,705
C014721,Urban,High,Self-employed,50,1,C,Digital ads,1251
C014722,Rural,High,Gig,45,0,D,DSA,1186
C014723,Urban,Mid,Informal,37,0,B,Digital ads,1532
C014724,Urban,Low,Gig,25,0,C,Digital ads,1102
C014725,Semi-urban,Mid,Salaried,26,1,C,Organic,170
C014726,Urban,High,Salaried,27,0,D,DSA,1358
C014727,Rural,High,Salaried,21,0,A,Organic,110
C014728,Rural,Mid,Salaried,32,0,C,DSA,914
C014729,Urban,Mid,Salaried,25,0,A,Digital ads,1104
C014730,Urban,Mid,Self-employed,32,0,D,DSA,778
C014731,Semi-urban,Low,Salaried,25,0,E,Digital ads,1325
C014732,Urban,Mid,Gig,20,0,E,Digital ads,1394
C014733,Rural,High,Salaried,45,1,B,Referral,297
C014734,Urban,Mid,Self-employed,37,0,A,DSA,941
C014735,Semi-urban,Mid,Self-employed,33,0,C,DSA,976
C014736,Urban,Mid,Self-employed,56,0,C,Digital ads,1729
C014737,Semi-urban,Mid,Gig,34,0,C,Digital ads,1252
C014738,Urban,Low,Informal,27,1,E,Digital ads,1655
C014739,Urban,Mid,Salaried,39,1,C,Digital ads,1338
C014740,Semi-urban,Low,Salaried,28,1,D,Digital ads,1080
C014741,Urban,High,Self-employed,28,0,D,Organic,147
C014742,Semi-urban,Mid,Self-employed,40,0,B,Organic,158
C014743,Urban,High,Salaried,45,0,D,Partner-embedded,774
C014744,Urban,High,Self-employed,36,0,A,Digital ads,1118
C014745,Semi-urban,Mid,Salaried,26,0,B,Digital ads,1186
C014746,Semi-urban,Mid,Informal,22,0,C,Partner-embedded,1030
C014747,Urban,Mid,Self-employed,27,1,D,Digital ads,1003
C014748,Rural,High,Salaried,24,1,E,Referral,221
C014749,Urban,Low,Salaried,49,1,A,Digital ads,1265
C014750,Urban,Low,Salaried,19,0,C,Digital ads,1179
C014751,Urban,Mid,Self-employed,38,0,C,Partner-embedded,541
C014752,Rural,High,Salaried,25,0,A,Referral,314
C014753,Urban,Low,Salaried,26,0,A,Organic,153
C014754,Urban,Low,Salaried,33,0,C,Digital ads,1035
C014755,Semi-urban,High,Salaried,37,0,A,Partner-embedded,599
C014756,Urban,Low,Self-employed,42,0,D,Digital ads,823
C014757,Semi-urban,High,Salaried,28,0,B,Referral,322
C014758,Urban,Low,Self-employed,25,1,A,Partner-embedded,647
C014759,Urban,Mid,Gig,31,0,B,Referral,374
C014760,Urban,Mid,Salaried,27,0,A,Digital ads,941
C014761,Semi-urban,Low,Gig,20,0,C,DSA,875
C014762,Semi-urban,Mid,Self-employed,23,0,E,Digital ads,938
C014763,Semi-urban,Low,Self-employed,38,1,D,DSA,718
C014764,Rural,High,Salaried,31,1,D,Digital ads,1692
C014765,Semi-urban,Low,Salaried,50,0,B,Referral,321
C014766,Urban,Low,Informal,37,0,D,DSA,1020
C014767,Urban,Mid,Salaried,33,1,C,Organic,145
C014768,Urban,Mid,Salaried,28,1,A,Partner-embedded,660
C014769,Semi-urban,Mid,Self-employed,38,0,B,Organic,132
C014770,Rural,Low,Gig,23,1,E,DSA,940
C014771,Urban,Low,Self-employed,32,0,B,Digital ads,1254
C014772,Semi-urban,Low,Salaried,29,0,C,Digital ads,1518
C014773,Semi-urban,High,Salaried,33,0,D,Digital ads,1199
C014774,Semi-urban,Low,Salaried,30,1,A,Referral,357
C014775,Urban,Mid,Informal,28,0,E,Partner-embedded,512
C014776,Semi-urban,Low,Gig,22,0,B,Partner-embedded,459
C014777,Semi-urban,High,Salaried,27,1,A,Digital ads,1205
C014778,Urban,Mid,Informal,29,0,D,Referral,314
C014779,Urban,Mid,Self-employed,28,1,D,Digital ads,1093
C014780,Urban,Low,Self-employed,31,0,B,Referral,251
C014781,Urban,High,Self-employed,33,0,B,Referral,319
C014782,Semi-urban,Low,Self-employed,37,0,E,Digital ads,1266
C014783,Urban,Mid,Informal,36,0,D,Digital ads,1158
C014784,Urban,High,Informal,22,0,B,Partner-embedded,749
C014785,Rural,High,Self-employed,32,0,A,Digital ads,1173
C014786,Urban,Low,Salaried,64,0,A,Digital ads,1078
C014787,Semi-urban,Mid,Self-employed,28,0,B,DSA,954
C014788,Semi-urban,Mid,Salaried,29,0,C,Partner-embedded,447
C014789,Urban,Mid,Informal,21,1,B,Digital ads,1667
C014790,Urban,Low,Gig,34,1,B,Referral,424
C014791,Urban,Low,Salaried,51,1,D,Partner-embedded,610
C014792,Semi-urban,High,Salaried,40,1,C,Referral,280
C014793,Rural,High,Salaried,34,0,B,Digital ads,1448
C014794,Urban,Low,Salaried,41,0,B,Partner-embedded,488
C014795,Semi-urban,Mid,Gig,48,0,C,Digital ads,1418
C014796,Semi-urban,Mid,Salaried,31,1,A,Digital ads,913
C014797,Semi-urban,Low,Salaried,30,1,E,DSA,788
C014798,Rural,Mid,Self-employed,27,0,B,DSA,937
C014799,Semi-urban,Mid,Salaried,24,1,B,Digital ads,987
C014800,Semi-urban,Low,Salaried,25,0,C,DSA,1106
C014801,Urban,Mid,Salaried,23,0,C,Digital ads,1158
C014802,Rural,Mid,Salaried,42,0,C,DSA,770
C014803,Semi-urban,Low,Self-employed,35,0,D,DSA,755
C014804,Urban,Mid,Salaried,26,0,B,Referral,389
C014805,Urban,High,Salaried,21,1,C,DSA,1225
C014806,Rural,Low,Salaried,26,0,D,Digital ads,1253
C014807,Semi-urban,High,Salaried,20,1,C,Digital ads,895
C014808,Rural,High,Salaried,27,0,C,Digital ads,1429
C014809,Semi-urban,Low,Gig,29,0,D,Digital ads,790
C014810,Urban,Mid,Salaried,46,0,A,Digital ads,1458
C014811,Urban,Low,Self-employed,30,0,C,Referral,234
C014812,Rural,Low,Self-employed,38,0,D,Digital ads,1133
C014813,Urban,Mid,Salaried,35,1,B,Digital ads,1271
C014814,Urban,Mid,Salaried,33,0,D,Partner-embedded,872
C014815,Semi-urban,Low,Gig,57,1,B,Organic,102
C014816,Urban,High,Salaried,29,1,C,DSA,958
C014817,Urban,Low,Self-employed,22,0,E,Partner-embedded,680
C014818,Urban,Mid,Self-employed,31,1,C,Partner-embedded,748
C014819,Urban,Mid,Salaried,23,1,C,Referral,215
C014820,Urban,Mid,Self-employed,43,0,B,Organic,158
C014821,Semi-urban,High,Gig,34,1,D,Partner-embedded,495
C014822,Rural,Mid,Self-employed,21,0,A,Partner-embedded,893
C014823,Rural,High,Salaried,32,0,D,Referral,336
C014824,Rural,Low,Salaried,27,0,B,Organic,91
C014825,Urban,Low,Salaried,25,0,C,Referral,378
C014826,Semi-urban,High,Salaried,23,0,B,Partner-embedded,597
C014827,Semi-urban,Low,Gig,23,1,E,Partner-embedded,707
C014828,Semi-urban,Mid,Salaried,19,0,D,Partner-embedded,945
C014829,Urban,Low,Informal,29,1,C,Partner-embedded,652
C014830,Rural,Mid,Self-employed,25,0,D,Partner-embedded,680
C014831,Semi-urban,Low,Gig,29,0,D,Digital ads,1616
C014832,Semi-urban,Mid,Self-employed,35,0,C,DSA,1214
C014833,Semi-urban,Mid,Informal,50,1,C,Digital ads,1645
C014834,Urban,Low,Salaried,35,1,B,Digital ads,1532
C014835,Urban,Mid,Self-employed,32,1,B,DSA,1131
C014836,Urban,Mid,Salaried,19,0,B,Partner-embedded,726
C014837,Urban,Mid,Informal,25,0,C,Digital ads,1347
C014838,Urban,Low,Self-employed,44,1,B,Partner-embedded,451
C014839,Urban,Low,Salaried,29,0,C,Digital ads,1075
C014840,Semi-urban,Mid,Self-employed,29,0,B,DSA,1010
C014841,Urban,Mid,Salaried,35,0,B,Referral,298
C014842,Semi-urban,High,Salaried,27,0,B,Digital ads,1277
C014843,Urban,High,Salaried,19,1,A,DSA,1197
C014844,Urban,Low,Informal,21,0,D,Digital ads,1227
C014845,Semi-urban,Mid,Salaried,59,0,D,Digital ads,1417
C014846,Urban,Low,Salaried,47,0,A,Partner-embedded,935
C014847,Semi-urban,High,Self-employed,29,0,A,Partner-embedded,461
C014848,Semi-urban,Mid,Self-employed,26,1,C,DSA,639
C014849,Urban,Low,Salaried,24,1,B,Digital ads,1330
C014850,Semi-urban,Mid,Salaried,31,1,A,Organic,165
C014851,Semi-urban,High,Self-employed,32,1,C,Digital ads,1207
C014852,Urban,Low,Self-employed,22,0,D,Referral,345
C014853,Urban,Low,Salaried,38,1,A,Partner-embedded,361
C014854,Urban,High,Informal,22,1,C,Referral,386
C014855,Semi-urban,Mid,Self-employed,27,1,C,DSA,1056
C014856,Urban,Low,Salaried,42,1,C,DSA,1179
C014857,Urban,Mid,Salaried,29,1,A,Partner-embedded,554
C014858,Semi-urban,Low,Salaried,20,0,B,Digital ads,1753
C014859,Urban,Mid,Informal,45,0,A,Referral,375
C014860,Semi-urban,Mid,Salaried,52,1,B,Organic,136
C014861,Rural,Mid,Gig,24,0,B,Organic,163
C014862,Urban,Mid,Salaried,49,0,A,DSA,1242
C014863,Semi-urban,High,Salaried,25,1,B,DSA,1162
C014864,Semi-urban,High,Salaried,34,0,B,Digital ads,1162
C014865,Rural,Mid,Gig,36,0,D,Digital ads,898
C014866,Semi-urban,Low,Salaried,35,0,D,Digital ads,987
C014867,Urban,Mid,Gig,42,1,C,Digital ads,842
C014868,Semi-urban,Low,Self-employed,33,0,B,Referral,303
C014869,Rural,Low,Informal,40,1,E,DSA,843
C014870,Semi-urban,Low,Salaried,24,0,B,Referral,306
C014871,Urban,Mid,Self-employed,25,0,D,Digital ads,883
C014872,Urban,Low,Gig,44,0,B,Referral,207
C014873,Urban,Mid,Salaried,22,1,B,Digital ads,1068
C014874,Urban,Mid,Informal,24,1,B,Organic,142
C014875,Semi-urban,High,Salaried,33,1,D,Digital ads,1511
C014876,Urban,High,Salaried,25,0,B,Digital ads,1113
C014877,Semi-urban,Mid,Informal,40,1,C,Partner-embedded,625
C014878,Urban,High,Self-employed,24,1,A,Digital ads,1595
C014879,Semi-urban,Low,Informal,30,0,C,Partner-embedded,827
C014880,Urban,Mid,Salaried,23,0,A,Referral,268
C014881,Semi-urban,Low,Salaried,28,1,E,Partner-embedded,467
C014882,Urban,Low,Salaried,37,0,C,Digital ads,1380
C014883,Semi-urban,Mid,Informal,34,0,C,DSA,1032
C014884,Urban,High,Salaried,48,0,A,Digital ads,1360
C014885,Semi-urban,Mid,Self-employed,41,1,D,Partner-embedded,574
C014886,Urban,Low,Informal,41,0,D,Digital ads,1105
C014887,Urban,Low,Salaried,39,0,A,Referral,298
C014888,Urban,Mid,Self-employed,29,1,A,Referral,406
C014889,Semi-urban,Mid,Gig,25,1,A,Referral,314
C014890,Urban,Mid,Salaried,35,0,A,Partner-embedded,670
C014891,Urban,Mid,Salaried,21,0,A,Digital ads,973
C014892,Urban,Low,Self-employed,31,1,E,Referral,378
C014893,Semi-urban,Mid,Self-employed,35,0,C,Partner-embedded,466
C014894,Urban,Mid,Gig,39,0,B,Organic,168
C014895,Urban,Mid,Gig,22,0,A,Partner-embedded,493
C014896,Urban,Low,Self-employed,51,1,D,Digital ads,1347
C014897,Rural,Mid,Informal,21,0,C,Referral,282
C014898,Urban,High,Gig,47,1,B,Organic,143
C014899,Rural,Mid,Informal,37,0,B,Partner-embedded,690
C014900,Urban,Mid,Salaried,34,1,A,Organic,158
C014901,Rural,Mid,Self-employed,42,1,B,Digital ads,1449
C014902,Semi-urban,Mid,Self-employed,28,0,C,Referral,326
C014903,Rural,Low,Informal,39,0,D,Digital ads,1253
C014904,Urban,Low,Salaried,40,1,A,Partner-embedded,645
C014905,Urban,Mid,Salaried,20,1,A,Referral,325
C014906,Semi-urban,Mid,Informal,25,1,C,Partner-embedded,980
C014907,Semi-urban,High,Salaried,28,0,A,Digital ads,1589
C014908,Semi-urban,Mid,Self-employed,32,0,D,Referral,306
C014909,Urban,Low,Salaried,28,0,D,Digital ads,1185
C014910,Semi-urban,Mid,Informal,30,0,A,Digital ads,1249
C014911,Rural,Mid,Gig,40,1,D,Digital ads,947
C014912,Semi-urban,Mid,Salaried,27,1,B,Digital ads,1307
C014913,Semi-urban,Mid,Self-employed,22,0,B,Referral,450
C014914,Semi-urban,Mid,Gig,24,0,C,DSA,956
C014915,Rural,Low,Gig,19,0,E,Digital ads,1342
C014916,Urban,High,Gig,38,1,B,Digital ads,1366
C014917,Rural,Low,Gig,32,0,C,Partner-embedded,522
C014918,Urban,Low,Self-employed,23,1,E,Partner-embedded,660
C014919,Urban,Low,Salaried,31,1,B,DSA,747
C014920,Urban,High,Salaried,34,0,A,Organic,155
C014921,Semi-urban,Mid,Self-employed,30,1,A,Digital ads,937
C014922,Urban,Low,Salaried,52,1,C,Organic,222
C014923,Rural,Mid,Salaried,25,0,B,Digital ads,973
C014924,Semi-urban,High,Self-employed,39,1,C,Digital ads,1154
C014925,Urban,High,Self-employed,30,1,A,Partner-embedded,747
C014926,Urban,Low,Salaried,25,1,E,DSA,998
C014927,Semi-urban,Mid,Salaried,27,0,C,Digital ads,1796
C014928,Rural,High,Salaried,53,0,A,Referral,305
C014929,Rural,Low,Gig,30,1,E,Referral,181
C014930,Urban,Low,Self-employed,27,0,A,Referral,401
C014931,Semi-urban,High,Self-employed,32,0,A,Partner-embedded,563
C014932,Rural,High,Gig,41,0,E,Partner-embedded,686
C014933,Urban,Mid,Informal,25,0,C,Digital ads,892
C014934,Semi-urban,High,Self-employed,28,0,B,Partner-embedded,659
C014935,Urban,High,Salaried,24,0,B,Partner-embedded,509
C014936,Urban,Low,Self-employed,37,0,A,Referral,368
C014937,Urban,Mid,Gig,27,0,C,Partner-embedded,657
C014938,Urban,Low,Self-employed,36,0,C,Digital ads,1224
C014939,Urban,Mid,Salaried,28,0,E,Partner-embedded,656
C014940,Semi-urban,Mid,Salaried,57,0,B,Partner-embedded,894
C014941,Urban,Mid,Self-employed,31,0,B,Referral,300
C014942,Urban,Mid,Salaried,43,0,C,Digital ads,1099
C014943,Urban,Low,Salaried,21,0,A,Referral,269
C014944,Urban,Mid,Self-employed,25,0,A,Digital ads,1101
C014945,Semi-urban,Mid,Gig,46,0,B,Organic,169
C014946,Rural,Mid,Gig,47,0,B,Digital ads,1514
C014947,Urban,Low,Self-employed,44,0,A,Digital ads,1486
C014948,Urban,Low,Gig,24,0,B,DSA,1030
C014949,Semi-urban,Mid,Self-employed,39,0,C,Partner-embedded,418
C014950,Rural,Mid,Salaried,25,0,C,DSA,878
C014951,Semi-urban,High,Salaried,27,0,A,Referral,289
C014952,Urban,Low,Gig,31,0,C,Digital ads,1056
C014953,Semi-urban,Low,Salaried,22,0,B,Digital ads,1066
C014954,Urban,High,Gig,35,0,B,Digital ads,1111
C014955,Semi-urban,High,Salaried,27,1,B,Organic,130
C014956,Rural,High,Self-employed,38,0,B,Partner-embedded,612
C014957,Urban,Mid,Self-employed,43,1,D,DSA,1201
C014958,Semi-urban,Low,Self-employed,43,1,A,Digital ads,1055
C014959,Semi-urban,Mid,Salaried,49,0,B,Digital ads,947
C014960,Rural,Mid,Informal,39,1,E,Partner-embedded,669
C014961,Semi-urban,Mid,Self-employed,26,0,C,Partner-embedded,764
C014962,Rural,Mid,Salaried,20,0,A,Referral,297
C014963,Semi-urban,Mid,Self-employed,40,0,E,Partner-embedded,545
C014964,Semi-urban,Mid,Self-employed,43,0,C,Digital ads,1538
C014965,Urban,Low,Salaried,25,0,C,Organic,117
C014966,Urban,High,Self-employed,52,1,C,DSA,1013
C014967,Semi-urban,Low,Salaried,46,1,C,Organic,116
C014968,Semi-urban,Mid,Salaried,24,0,C,Referral,241
C014969,Semi-urban,Mid,Gig,33,0,C,Digital ads,860
C014970,Urban,Mid,Self-employed,22,1,C,Partner-embedded,738
C014971,Urban,Low,Informal,37,0,D,DSA,1363
C014972,Urban,Mid,Self-employed,36,0,A,Digital ads,1016
C014973,Semi-urban,Low,Self-employed,32,0,C,Digital ads,1113
C014974,Semi-urban,Low,Salaried,28,1,D,Referral,349
C014975,Semi-urban,Low,Salaried,33,0,C,Partner-embedded,494
C014976,Rural,Mid,Self-employed,22,1,A,Partner-embedded,680
C014977,Semi-urban,High,Self-employed,22,0,B,Organic,155
C014978,Urban,Mid,Salaried,26,1,B,Digital ads,1560
C014979,Urban,High,Self-employed,29,0,A,DSA,839
C014980,Urban,Low,Salaried,30,1,E,Digital ads,1732
C014981,Urban,Mid,Gig,41,0,B,DSA,986
C014982,Rural,Mid,Informal,52,0,B,Organic,207
C014983,Semi-urban,High,Self-employed,39,1,E,Partner-embedded,715
C014984,Semi-urban,Low,Gig,30,1,C,DSA,781
C014985,Semi-urban,Low,Salaried,26,0,D,Partner-embedded,602
C014986,Urban,Low,Gig,30,0,E,DSA,941
C014987,Urban,Mid,Informal,27,1,C,Digital ads,1034
C014988,Urban,Low,Salaried,38,0,C,Referral,348
C014989,Semi-urban,Mid,Salaried,26,0,A,DSA,1057
C014990,Semi-urban,Low,Gig,23,0,C,Referral,307
C014991,Urban,Mid,Self-employed,29,1,C,DSA,645
C014992,Semi-urban,High,Salaried,32,0,C,Partner-embedded,556
C014993,Urban,High,Gig,22,0,D,Partner-embedded,540
C014994,Urban,Mid,Salaried,24,0,A,Partner-embedded,494
C014995,Semi-urban,Low,Gig,26,1,A,Organic,120
C014996,Semi-urban,Mid,Gig,40,1,E,DSA,942
C014997,Urban,Mid,Salaried,28,0,C,Referral,300
C014998,Urban,Mid,Self-employed,31,0,A,Digital ads,1303
C014999,Semi-urban,Low,Salaried,33,0,C,Partner-embedded,525
C015000,Urban,Mid,Self-employed,31,1,C,Referral,316
C015001,Urban,Mid,Salaried,22,0,D,Partner-embedded,668
C015002,Urban,Mid,Self-employed,24,0,C,DSA,1008
C015003,Semi-urban,Low,Salaried,20,0,C,Digital ads,1224
C015004,Urban,Low,Salaried,23,0,D,Digital ads,1716
C015005,Rural,Low,Informal,21,0,C,Partner-embedded,611
C015006,Urban,Mid,Self-employed,19,1,B,Digital ads,1288
C015007,Urban,Mid,Salaried,29,0,A,Digital ads,1383
C015008,Urban,Mid,Salaried,23,0,C,Digital ads,1925
C015009,Semi-urban,Mid,Gig,40,0,B,Referral,328
C015010,Urban,Mid,Salaried,30,0,B,Digital ads,947
C015011,Semi-urban,Mid,Salaried,35,0,C,Referral,306
C015012,Semi-urban,Mid,Salaried,31,0,D,DSA,750
C015013,Semi-urban,Mid,Gig,23,0,B,DSA,1253
C015014,Semi-urban,Mid,Informal,41,1,C,DSA,1176
C015015,Rural,Mid,Self-employed,27,0,B,Partner-embedded,589
C015016,Semi-urban,Low,Gig,27,0,D,Digital ads,1243
C015017,Semi-urban,Mid,Salaried,23,0,D,Partner-embedded,678
C015018,Semi-urban,High,Self-employed,33,1,C,Organic,123
C015019,Urban,Low,Informal,33,0,D,Digital ads,980
C015020,Semi-urban,High,Salaried,53,1,D,Digital ads,1452
C015021,Rural,Mid,Informal,31,1,C,Partner-embedded,456
C015022,Urban,Mid,Salaried,52,0,B,Digital ads,1821
C015023,Rural,Low,Informal,31,0,E,DSA,1082
C015024,Semi-urban,Mid,Self-employed,40,1,D,Digital ads,1110
C015025,Semi-urban,Mid,Salaried,39,1,B,Organic,140
C015026,Urban,Mid,Salaried,29,1,C,DSA,1380
C015027,Urban,High,Informal,43,0,C,Referral,461
C015028,Semi-urban,Mid,Self-employed,35,0,B,Partner-embedded,584
C015029,Rural,Low,Gig,43,0,B,Partner-embedded,568
C015030,Urban,Mid,Self-employed,27,1,A,Digital ads,1081
C015031,Semi-urban,Mid,Self-employed,25,0,E,Digital ads,1455
C015032,Rural,Mid,Salaried,26,0,B,Referral,269
C015033,Semi-urban,Mid,Salaried,49,0,A,Referral,285
C015034,Urban,Mid,Self-employed,25,0,A,DSA,1079
C015035,Rural,Mid,Self-employed,33,0,B,Organic,188
C015036,Urban,Low,Self-employed,31,1,D,Digital ads,1189
C015037,Urban,Low,Gig,28,1,C,Digital ads,1058
C015038,Urban,Mid,Self-employed,38,1,B,Partner-embedded,881
C015039,Semi-urban,Low,Salaried,35,0,B,Organic,187
C015040,Urban,Mid,Salaried,48,1,A,Referral,302
C015041,Semi-urban,Low,Self-employed,53,1,E,Digital ads,932
C015042,Urban,Low,Gig,32,0,D,Organic,136
C015043,Semi-urban,Low,Informal,26,1,E,DSA,941
C015044,Semi-urban,Mid,Self-employed,27,0,B,Digital ads,1211
C015045,Urban,Mid,Gig,32,0,A,Referral,374
C015046,Semi-urban,Low,Salaried,36,1,B,DSA,1122
C015047,Urban,Mid,Self-employed,52,1,C,Partner-embedded,637
C015048,Semi-urban,Mid,Informal,47,1,B,Digital ads,951
C015049,Rural,High,Informal,24,0,C,DSA,954
C015050,Semi-urban,Low,Salaried,38,1,C,Partner-embedded,550
C015051,Urban,Mid,Self-employed,21,1,D,DSA,1084
C015052,Rural,Mid,Salaried,21,1,C,Referral,272
C015053,Semi-urban,Low,Self-employed,30,0,B,Organic,138
C015054,Semi-urban,Mid,Salaried,28,0,D,Partner-embedded,507
C015055,Urban,High,Salaried,26,0,C,Partner-embedded,795
C015056,Semi-urban,Mid,Self-employed,43,1,A,Partner-embedded,487
C015057,Semi-urban,Mid,Gig,24,0,D,Digital ads,1131
C015058,Rural,Low,Self-employed,28,0,C,Digital ads,1305
C015059,Urban,High,Gig,25,0,B,Referral,279
C015060,Semi-urban,Mid,Gig,22,0,D,Digital ads,1159
C015061,Semi-urban,Low,Self-employed,27,0,D,Digital ads,774
C015062,Urban,High,Self-employed,52,0,B,DSA,979
C015063,Urban,Mid,Informal,23,0,A,Partner-embedded,1037
C015064,Semi-urban,Low,Gig,22,0,C,Digital ads,1311
C015065,Urban,Low,Informal,31,0,B,Referral,304
C015066,Urban,High,Gig,31,0,D,Partner-embedded,553
C015067,Urban,Mid,Salaried,26,0,A,Digital ads,1188
C015068,Urban,Low,Salaried,41,0,B,Organic,152
C015069,Urban,Mid,Self-employed,53,0,B,Referral,273
C015070,Urban,Mid,Gig,45,1,B,Partner-embedded,575
C015071,Semi-urban,High,Informal,44,0,B,Referral,309
C015072,Semi-urban,Low,Salaried,23,0,C,DSA,1337
C015073,Urban,Low,Self-employed,35,0,A,Partner-embedded,593
C015074,Semi-urban,High,Salaried,39,0,A,Organic,118
C015075,Semi-urban,Low,Self-employed,30,1,D,DSA,1040
C015076,Rural,High,Salaried,28,1,B,Digital ads,1337
C015077,Urban,Low,Salaried,25,0,C,Partner-embedded,799
C015078,Rural,High,Gig,29,0,A,Digital ads,1195
C015079,Urban,High,Salaried,18,1,B,DSA,1277
C015080,Semi-urban,Mid,Salaried,39,0,B,DSA,904
C015081,Urban,Low,Salaried,51,0,A,Partner-embedded,518
C015082,Semi-urban,Low,Salaried,26,1,B,Partner-embedded,576
C015083,Urban,Low,Salaried,24,0,B,Referral,244
C015084,Urban,Low,Salaried,25,1,C,Referral,271
C015085,Urban,Low,Self-employed,26,1,D,Digital ads,888
C015086,Urban,Low,Gig,21,0,D,Digital ads,1050
C015087,Urban,High,Salaried,24,0,C,Digital ads,1538
C015088,Semi-urban,Mid,Salaried,23,1,B,Partner-embedded,515
C015089,Semi-urban,Mid,Self-employed,41,0,C,Digital ads,1202
C015090,Urban,Mid,Self-employed,25,0,C,Digital ads,1681
C015091,Semi-urban,Low,Self-employed,33,0,D,Partner-embedded,408
C015092,Semi-urban,Low,Salaried,33,0,B,DSA,914
C015093,Urban,Low,Gig,47,0,D,Digital ads,1597
C015094,Urban,Mid,Gig,25,1,B,Digital ads,980
C015095,Urban,Low,Self-employed,35,0,D,Digital ads,1250
C015096,Semi-urban,Low,Salaried,34,0,D,Organic,141
C015097,Urban,Low,Salaried,21,0,B,Organic,151
C015098,Semi-urban,High,Self-employed,24,1,C,DSA,1178
C015099,Urban,Low,Self-employed,47,0,B,Referral,327
C015100,Urban,Mid,Gig,21,0,D,Digital ads,1345
C015101,Urban,Low,Salaried,46,0,C,DSA,1421
C015102,Urban,Mid,Self-employed,20,0,A,Partner-embedded,391
C015103,Urban,Mid,Self-employed,28,0,C,Partner-embedded,621
C015104,Semi-urban,Mid,Salaried,34,0,C,Partner-embedded,496
C015105,Semi-urban,High,Salaried,38,0,C,Referral,295
C015106,Semi-urban,Low,Self-employed,26,1,E,Referral,389
C015107,Semi-urban,Mid,Gig,54,0,C,Partner-embedded,654
C015108,Urban,Mid,Self-employed,29,0,C,Partner-embedded,700
C015109,Urban,Low,Gig,26,0,C,Referral,383
C015110,Semi-urban,Mid,Salaried,50,0,B,Digital ads,973
C015111,Urban,Mid,Salaried,24,1,C,Partner-embedded,634
C015112,Urban,Low,Self-employed,27,0,B,Partner-embedded,576
C015113,Semi-urban,Mid,Self-employed,20,0,B,Digital ads,1205
C015114,Semi-urban,Mid,Salaried,21,0,A,Referral,226
C015115,Semi-urban,High,Salaried,36,0,C,Digital ads,1554
